Mutual Fund Name	 Issue_Date	 Name of Issuer	 CUSIP	 Shares	 
ADVANCE_CAPITAL_I_INC	2016-08-09	BECTON DICKINSON & CO	075887109	11,300	
ADVANCE_CAPITAL_I_INC	2016-08-09	BIG LOTS INC	089302103	4,300	
ADVANCE_CAPITAL_I_INC	2016-08-09	POPULAR INC	733174700	9,900	
ADVANCE_CAPITAL_I_INC	2016-08-09	BROCADE COMMUNICATIONS SYSTEMS	111621306	26,500	
ADVANCE_CAPITAL_I_INC	2016-08-09	BERKSHIRE HATHAWAY I	084670702	4,500	
ADVANCE_CAPITAL_I_INC	2016-08-09	BORG WARNER INC	099724106	21,200	
ADVANCE_CAPITAL_I_INC	2016-08-09	CARDINAL HEALTH, INC.	14149Y108	7,900	
ADVANCE_CAPITAL_I_INC	2016-08-09	CASEY'S GENERAL	147528103	2,500	
ADVANCE_CAPITAL_I_INC	2016-08-09	CBRE GROUP INC. - A	12504L109	9,400	
ADVANCE_CAPITAL_I_INC	2016-08-09	C.H. ROBINSON WORLDWIDE	12541W209	18,500	
ADVANCE_CAPITAL_I_INC	2016-08-09	CIGNA CORP	125509109	4,700	
ADVANCE_CAPITAL_I_INC	2016-08-09	CIT GROUP, INC.	125581801	8,900	
ADVANCE_CAPITAL_I_INC	2016-08-09	CLARCOR INC	179895107	10,200	
ADVANCE_CAPITAL_I_INC	2016-08-09	COMCAST CORP	20030N101	8,900	
ADVANCE_CAPITAL_I_INC	2016-08-09	CENTENE CORP.	15135B101	15,200	
ADVANCE_CAPITAL_I_INC	2016-08-09	CINEMARK HOLDINGS IN	17243V102	5,600	
ADVANCE_CAPITAL_I_INC	2016-08-09	CSX Corp	126408103	22,500	
ADVANCE_CAPITAL_I_INC	2016-08-09	DELTA AIR LINES INC.	247361702	13,700	
ADVANCE_CAPITAL_I_INC	2016-08-09	DOLLAR TREE INC	256746108	5,800	
ADVANCE_CAPITAL_I_INC	2016-08-09	DELUXE CORP	248019101	3,400	
ADVANCE_CAPITAL_I_INC	2016-08-09	DOVER CORPORATION	260003108	22,000	
ADVANCE_CAPITAL_I_INC	2016-08-09	EBAY INC.	278642103	26,300	
ADVANCE_CAPITAL_I_INC	2016-08-09	ECOLAB, INC.	278865100	8,500	
ADVANCE_CAPITAL_I_INC	2016-08-09	EXPRESS SCRIPTS CLASS A	30219G108	9,500	
ADVANCE_CAPITAL_I_INC	2016-08-09	ENVISION HEALTHCARE	29413U103	14,300	
ADVANCE_CAPITAL_I_INC	2016-08-09	EAST-WEST BANCORP INC	27579R104	8,500	
ADVANCE_CAPITAL_I_INC	2016-08-09	EXPEDITORS INTL WASH	302130109	28,600	
ADVANCE_CAPITAL_I_INC	2016-08-09	FOREST CITY RLTY TR	345605109	13,200	
ADVANCE_CAPITAL_I_INC	2016-08-09	FTI CONSULTING INC.	302941109	5,800	
ADVANCE_CAPITAL_I_INC	2016-08-09	FEDEX CORPORATION	31428X106	3,900	
ADVANCE_CAPITAL_I_INC	2016-08-09	FAIR ISAAC CORP	303250104	6,500	
ADVANCE_CAPITAL_I_INC	2016-08-09	FLOWERS FOODS INC	343498101	87,700	
ADVANCE_CAPITAL_I_INC	2016-08-09	FNF GROUP	31620R303	8,200	
ADVANCE_CAPITAL_I_INC	2016-08-09	TWENTY-FIRST CENTURY	90130A101	19,100	
ADVANCE_CAPITAL_I_INC	2016-08-09	FMC TECHNOLOGIES	30249U101	10,200	
ADVANCE_CAPITAL_I_INC	2016-08-09	GENERAL MILLS, INC.	370334104	15,100	
ADVANCE_CAPITAL_I_INC	2016-08-09	GENUINE PARTS CO.	372460105	5,600	
ADVANCE_CAPITAL_I_INC	2016-08-09	GRAPHIC PRACKAGING	388689101	12,000	
ADVANCE_CAPITAL_I_INC	2016-08-09	GLOBAL PAYMENTS INC	37940X102	21,800	
ADVANCE_CAPITAL_I_INC	2016-08-09	HASBRO INC	418056107	15,300	
ADVANCE_CAPITAL_I_INC	2016-08-09	HOME DEPOT	437076102	6,200	
ADVANCE_CAPITAL_I_INC	2016-08-09	HNI CORP	404251100	5,400	
ADVANCE_CAPITAL_I_INC	2016-08-09	HERSHEY FOODS CORP.	427866108	19,000	
ADVANCE_CAPITAL_I_INC	2016-08-09	HUBBELL INC	443510607	5,500	
ADVANCE_CAPITAL_I_INC	2016-08-09	INTERNATIONAL FLAVOR	459506101	7,300	
ADVANCE_CAPITAL_I_INC	2016-08-09	INTEL	458140100	30,600	
ADVANCE_CAPITAL_I_INC	2016-08-09	INTERPUBLIC GROUP COMPANIES	460690100	32,500	
ADVANCE_CAPITAL_I_INC	2016-08-09	JABIL CIRCUIT INC.	466313103	13,100	
ADVANCE_CAPITAL_I_INC	2016-08-09	JETBLUE AIRWAYS CORP	477143101	10,100	
ADVANCE_CAPITAL_I_INC	2016-08-09	JONES LANG LASALLE, INC.	48020Q107	2,400	
ADVANCE_CAPITAL_I_INC	2016-08-09	JOHNSON & JOHNSON	478160104	9,000	
ADVANCE_CAPITAL_I_INC	2016-08-09	JUNIPER NETWORKS INC	48203R104	35,500	
ADVANCE_CAPITAL_I_INC	2016-08-09	WILEY JOHN & SONS	968223206	11,300	
ADVANCE_CAPITAL_I_INC	2016-08-09	KEYCORP	493267108	25,300	
ADVANCE_CAPITAL_I_INC	2016-08-09	COCA COLA	191216100	21,000	
ADVANCE_CAPITAL_I_INC	2016-08-09	KROGER CO	501044101	16,800	
ADVANCE_CAPITAL_I_INC	2016-08-09	KOHLS CORPORATION	500255104	6,100	
ADVANCE_CAPITAL_I_INC	2016-08-09	LEAR CORP	521865204	7,200	
ADVANCE_CAPITAL_I_INC	2016-08-09	LINCOLN ELECTRIC	533900106	9,900	
ADVANCE_CAPITAL_I_INC	2016-08-09	LENNOX INTERNATIONAL	526107107	4,200	
ADVANCE_CAPITAL_I_INC	2016-08-09	LIFEPOINT HOSPITALS	53219L109	4,000	
ADVANCE_CAPITAL_I_INC	2016-08-09	SOUTHWEST AIRLINES	844741108	19,600	
ADVANCE_CAPITAL_I_INC	2016-08-09	LYONDELLBASELL INC.	N53745100	3,500	
ADVANCE_CAPITAL_I_INC	2016-08-09	MACY'S INC	55616P104	17,900	
ADVANCE_CAPITAL_I_INC	2016-08-09	MATTEL, INC.	577081102	36,400	
ADVANCE_CAPITAL_I_INC	2016-08-09	MCDONALD'S CORPORATION	580135101	6,500	
ADVANCE_CAPITAL_I_INC	2016-08-09	MEDTRONIC INC.	G5960L103	12,900	
ADVANCE_CAPITAL_I_INC	2016-08-09	SPDR S&P MIDCAP 400	78467Y107	7,000	
ADVANCE_CAPITAL_I_INC	2016-08-09	MILLER HERMAN INC	600544100	7,000	
ADVANCE_CAPITAL_I_INC	2016-08-09	3M CO.	88579Y101	5,900	
ADVANCE_CAPITAL_I_INC	2016-08-09	MOLINA HEALTHCARE	60855R100	4,300	
ADVANCE_CAPITAL_I_INC	2016-08-09	MONSANTO CO	61166W101	5,800	
ADVANCE_CAPITAL_I_INC	2016-08-09	MOSAIC CO.	61945C103	19,600	
ADVANCE_CAPITAL_I_INC	2016-08-09	MINE SAFETY INC	553498106	12,300	
ADVANCE_CAPITAL_I_INC	2016-08-09	NAVIENT CORP	63938C108	23,800	
ADVANCE_CAPITAL_I_INC	2016-08-09	NIKE	654106103	14,000	
ADVANCE_CAPITAL_I_INC	2016-08-09	NORTHSTAR REALTY FIN	66704R803	21,600	
ADVANCE_CAPITAL_I_INC	2016-08-09	NEUSTAR INC	64126X201	10,200	
ADVANCE_CAPITAL_I_INC	2016-08-09	NEW YORK TIMES CO	650111107	15,600	
ADVANCE_CAPITAL_I_INC	2016-08-09	ON Semiconductor Cor	682189105	25,800	
ADVANCE_CAPITAL_I_INC	2016-08-09	PEPSICO, INC.	713448108	9,500	
ADVANCE_CAPITAL_I_INC	2016-08-09	PROCTOR & GAMBLE	742718109	11,800	
ADVANCE_CAPITAL_I_INC	2016-08-09	POLYCOM	73172K104	22,900	
ADVANCE_CAPITAL_I_INC	2016-08-09	PLANTRONICS INC	727493108	6,500	
ADVANCE_CAPITAL_I_INC	2016-08-09	POOL CORP	73278L105	6,300	
ADVANCE_CAPITAL_I_INC	2016-08-09	PVH CORP	693656100	7,700	
ADVANCE_CAPITAL_I_INC	2016-08-09	QUALCOMM INC	747525103	13,000	
ADVANCE_CAPITAL_I_INC	2016-08-09	LIBERTY MEDIA INTERACTIVE CLASS A	53071M104	21,800	
ADVANCE_CAPITAL_I_INC	2016-08-09	RYDER SYSTEM INC	783549108	3,300	
ADVANCE_CAPITAL_I_INC	2016-08-09	REGIONS FINANCIAL CORP	7591EP100	35,300	
ADVANCE_CAPITAL_I_INC	2016-08-09	RR DONNELLEY & SONS	257867101	12,700	
ADVANCE_CAPITAL_I_INC	2016-08-09	REPUBLIC SERVICES INC.	760759100	4,500	
ADVANCE_CAPITAL_I_INC	2016-08-09	SCIENCE APPLICATIONS	808625107	4,600	
ADVANCE_CAPITAL_I_INC	2016-08-09	ECHOSTAR CORP-A	278768106	5,800	
ADVANCE_CAPITAL_I_INC	2016-08-09	SPROUTS FARMERS MKT	85208M102	9,600	
ADVANCE_CAPITAL_I_INC	2016-08-09	SPDR S&P 500	78462F103	1,700	
ADVANCE_CAPITAL_I_INC	2016-08-09	SunTrust Banks Inc	867914103	7,600	
ADVANCE_CAPITAL_I_INC	2016-08-09	STARWOOD PROPERTY	85571B105	14,900	
ADVANCE_CAPITAL_I_INC	2016-08-09	SYNCHRONY FINANCIAL	87165B103	32,300	
ADVANCE_CAPITAL_I_INC	2016-08-09	SYSCO CORP	871829107	16,300	
ADVANCE_CAPITAL_I_INC	2016-08-09	TCF FINANCIAL CORP	872275102	22,800	
ADVANCE_CAPITAL_I_INC	2016-08-09	TEGNA INC.	87901J105	8,800	
ADVANCE_CAPITAL_I_INC	2016-08-09	TIFFANY & COMPANY	886547108	7,600	
ADVANCE_CAPITAL_I_INC	2016-08-09	TIME INC	887228104	12,800	
ADVANCE_CAPITAL_I_INC	2016-08-09	T-MOBILE US INC	872590104	16,300	
ADVANCE_CAPITAL_I_INC	2016-08-09	TYSON FOODS INC	902494103	5,300	
ADVANCE_CAPITAL_I_INC	2016-08-09	TWO HARBORS INVESTME	90187B101	35,400	
ADVANCE_CAPITAL_I_INC	2016-08-09	TEXTRON, INC.	883203101	23,500	
ADVANCE_CAPITAL_I_INC	2016-08-09	UGI HOLDING CORPCOM	902681105	19,000	
ADVANCE_CAPITAL_I_INC	2016-08-09	AMERCO	023586100	900	
ADVANCE_CAPITAL_I_INC	2016-08-09	UNIVERSAL HEALTH SVS	913903100	2,200	
ADVANCE_CAPITAL_I_INC	2016-08-09	UNITEDHEALTH GROUP I	91324P102	5,100	
ADVANCE_CAPITAL_I_INC	2016-08-09	UNUM PROVIDENT CORP	91529Y106	21,000	
ADVANCE_CAPITAL_I_INC	2016-08-09	UNION PACIFIC CORP	907818108	8,200	
ADVANCE_CAPITAL_I_INC	2016-08-09	VANGUARD FTSE DEVELO	921943858	37,300	
ADVANCE_CAPITAL_I_INC	2016-08-09	VANGUARD FTSE ALL-WO	922042775	31,000	
ADVANCE_CAPITAL_I_INC	2016-08-09	V.F. CORPORATION	918204108	21,700	
ADVANCE_CAPITAL_I_INC	2016-08-09	VALERO ENERGY CORP	91913Y100	10,200	
ADVANCE_CAPITAL_I_INC	2016-08-09	VOYA FINANCIAL	929089100	9,200	
ADVANCE_CAPITAL_I_INC	2016-08-09	VWR CORP	91843L103	10,500	
ADVANCE_CAPITAL_I_INC	2016-08-09	WALGREEN CO	931427108	6,600	
ADVANCE_CAPITAL_I_INC	2016-08-09	WAL-MART	931142103	14,100	
ADVANCE_CAPITAL_I_INC	2016-08-09	WYNDHAM WORLDWIDE	98310W108	9,900	
ADVANCE_CAPITAL_I_INC	2016-08-09	XILINX, INC.*	983919101	31,400	
ADVANCE_CAPITAL_I_INC	2016-08-09	DENTSPLY SIRONA INC.	24906P109	25,400	
ADVANCE_CAPITAL_I_INC	2016-05-09	AMERICAN AIRLINES	02376R102	10,400	
ADVANCE_CAPITAL_I_INC	2016-05-09	ADVANCE AUTO PARTS	00751Y106	8,600	
ADVANCE_CAPITAL_I_INC	2016-05-09	APPLE COMPUTER	037833100	4,300	
ADVANCE_CAPITAL_I_INC	2016-05-09	ANALOG DEVICES	032654105	44,100	
ADVANCE_CAPITAL_I_INC	2016-05-09	AMERICAN EAGLE	02553E106	10,700	
ADVANCE_CAPITAL_I_INC	2016-05-09	AES CORPORATION	00130H105	18,300	
ADVANCE_CAPITAL_I_INC	2016-05-09	AETNA INC.	00817Y108	3,900	
ADVANCE_CAPITAL_I_INC	2016-05-09	ALASKA AIR GROUP	011659109	5,900	
ADVANCE_CAPITAL_I_INC	2016-05-09	AFFILIATED MANAGERS GROUP	008252108	3,100	
ADVANCE_CAPITAL_I_INC	2016-05-09	ANTHEM INC	036752103	3,100	
ADVANCE_CAPITAL_I_INC	2016-05-09	ARROW ELECTRONIC	042735100	3,200	
ADVANCE_CAPITAL_I_INC	2016-05-09	ATWOOD OCEANICS INC	050095108	17,500	
ADVANCE_CAPITAL_I_INC	2016-05-09	AMERICAN EXPRESS COMPANY	025816109	6,600	
ADVANCE_CAPITAL_I_INC	2016-05-09	ACUITY BRANDS INC	00508Y102	2,400	
ADVANCE_CAPITAL_I_INC	2016-05-09	BOEING COMPANY	097023105	3,300	
ADVANCE_CAPITAL_I_INC	2016-05-09	BAXTER INTERNATIONAL INC.	71813109	62,600	
ADVANCE_CAPITAL_I_INC	2016-05-09	BEST BUY CO INC	086516101	20,100	
ADVANCE_CAPITAL_I_INC	2016-05-09	CR BARD INC	067383109	4,600	
ADVANCE_CAPITAL_I_INC	2016-05-09	BECTON DICKINSON & CO	075887109	15,800	
ADVANCE_CAPITAL_I_INC	2016-05-09	BUNGE LTD	G16962105	7,300	
ADVANCE_CAPITAL_I_INC	2016-05-09	BERKSHIRE HATHAWAY I	084670702	3,300	
ADVANCE_CAPITAL_I_INC	2016-05-09	BORG WARNER INC	099724106	11,400	
ADVANCE_CAPITAL_I_INC	2016-05-09	CBRE GROUP INC. - A	12504L109	18,700	
ADVANCE_CAPITAL_I_INC	2016-05-09	CBL & ASSOCIATES	124830100	13,900	
ADVANCE_CAPITAL_I_INC	2016-05-09	C.H. ROBINSON WORLDWIDE	12541W209	8,900	
ADVANCE_CAPITAL_I_INC	2016-05-09	COLGATE-PALMOLIVE COMPANY	194162103	17,000	
ADVANCE_CAPITAL_I_INC	2016-05-09	CLARCOR INC	179895107	11,500	
ADVANCE_CAPITAL_I_INC	2016-05-09	COMCAST CORP	20030N101	7,800	
ADVANCE_CAPITAL_I_INC	2016-05-09	CNA FINANCIAL CORP	126117100	17,500	
ADVANCE_CAPITAL_I_INC	2016-05-09	CENTENE CORP.	15135B101	9,200	
ADVANCE_CAPITAL_I_INC	2016-05-09	CAMPBELL SOUP COMPANY	134429109	37,700	
ADVANCE_CAPITAL_I_INC	2016-05-09	CALPINE CORP.	131347304	12,000	
ADVANCE_CAPITAL_I_INC	2016-05-09	CISCO	17275R102	16,900	
ADVANCE_CAPITAL_I_INC	2016-05-09	CSX Corp	126408103	18,000	
ADVANCE_CAPITAL_I_INC	2016-05-09	DELTA AIR LINES INC.	247361702	9,000	
ADVANCE_CAPITAL_I_INC	2016-05-09	DANA HOLDING CORP	235825205	12,500	
ADVANCE_CAPITAL_I_INC	2016-05-09	DISCOVER FINANCIAL SERVICE	254709108	8,400	
ADVANCE_CAPITAL_I_INC	2016-05-09	DICK'S SPORTING GOOD	253393102	4,800	
ADVANCE_CAPITAL_I_INC	2016-05-09	DOVER CORPORATION	260003108	9,100	
ADVANCE_CAPITAL_I_INC	2016-05-09	DAVITA INC	23918K108	6,300	
ADVANCE_CAPITAL_I_INC	2016-05-09	ECOLAB, INC.	278865100	8,200	
ADVANCE_CAPITAL_I_INC	2016-05-09	EASTMAN CHEMICAL	277432100	3,300	
ADVANCE_CAPITAL_I_INC	2016-05-09	EP ENERGY CORP	268785102	36,800	
ADVANCE_CAPITAL_I_INC	2016-05-09	EQT CORPORATION	26884L109	8,000	
ADVANCE_CAPITAL_I_INC	2016-05-09	EXPEDITORS INTL WASH	302130109	14,000	
ADVANCE_CAPITAL_I_INC	2016-05-09	FORD MOTOR	345370860	33,500	
ADVANCE_CAPITAL_I_INC	2016-05-09	FEDEX CORPORATION	31428X106	2,700	
ADVANCE_CAPITAL_I_INC	2016-05-09	FAIR ISAAC CORP	303250104	9,100	
ADVANCE_CAPITAL_I_INC	2016-05-09	FLOWERS FOODS INC	343498101	40,000	
ADVANCE_CAPITAL_I_INC	2016-05-09	GRACO INC	384109104	7,800	
ADVANCE_CAPITAL_I_INC	2016-05-09	GENERAL MILLS, INC.	370334104	34,400	
ADVANCE_CAPITAL_I_INC	2016-05-09	GENERAL MOTORS CORPORATION	37045V100	14,200	
ADVANCE_CAPITAL_I_INC	2016-05-09	GENTEX CORP.	371901109	11,000	
ADVANCE_CAPITAL_I_INC	2016-05-09	GENWORTH FINANCIAL	37247D106	45,700	
ADVANCE_CAPITAL_I_INC	2016-05-09	GENUINE PARTS CO.	372460105	10,300	
ADVANCE_CAPITAL_I_INC	2016-05-09	GLOBAL PAYMENTS INC	37940X102	13,600	
ADVANCE_CAPITAL_I_INC	2016-05-09	HOME DEPOT	437076102	11,500	
ADVANCE_CAPITAL_I_INC	2016-05-09	HOLLYFRONTIER CORP	436106108	15,300	
ADVANCE_CAPITAL_I_INC	2016-05-09	HP INC.	40434L105	39,600	
ADVANCE_CAPITAL_I_INC	2016-05-09	HORMEL FOODS CORP	440452100	49,200	
ADVANCE_CAPITAL_I_INC	2016-05-09	HERSHEY FOODS CORP.	427866108	22,200	
ADVANCE_CAPITAL_I_INC	2016-05-09	HUBBELL INC	443510607	5,400	
ADVANCE_CAPITAL_I_INC	2016-05-09	INTERNATIONAL FLAVOR	459506101	4,400	
ADVANCE_CAPITAL_I_INC	2016-05-09	INTEL	458140100	45,400	
ADVANCE_CAPITAL_I_INC	2016-05-09	INTERNATIONAL PAPER COMPANY	460146103	5,700	
ADVANCE_CAPITAL_I_INC	2016-05-09	IRON MOUNTAIN INC	46284V101	6,300	
ADVANCE_CAPITAL_I_INC	2016-05-09	ILLINOIS TOOL WORKS	452308109	17,000	
ADVANCE_CAPITAL_I_INC	2016-05-09	JOHNSON & JOHNSON	478160104	14,700	
ADVANCE_CAPITAL_I_INC	2016-05-09	WILEY JOHN & SONS	968223206	19,300	
ADVANCE_CAPITAL_I_INC	2016-05-09	NORDSTROM INC.	655664100	17,400	
ADVANCE_CAPITAL_I_INC	2016-05-09	KELLOGG COMPANY	487836108	27,100	
ADVANCE_CAPITAL_I_INC	2016-05-09	KIMBERLY-CLARK CORPORATION	494368103	8,500	
ADVANCE_CAPITAL_I_INC	2016-05-09	COCA COLA	191216100	25,700	
ADVANCE_CAPITAL_I_INC	2016-05-09	MICHAEL KORS HOLDING	G60754101	11,100	
ADVANCE_CAPITAL_I_INC	2016-05-09	LEAR CORP	521865204	4,000	
ADVANCE_CAPITAL_I_INC	2016-05-09	LINCOLN ELECTRIC	533900106	10,800	
ADVANCE_CAPITAL_I_INC	2016-05-09	LAM RESEARCH CORP.	512807108	6,000	
ADVANCE_CAPITAL_I_INC	2016-05-09	SOUTHWEST AIRLINES	844741108	12,600	
ADVANCE_CAPITAL_I_INC	2016-05-09	MATTEL, INC.	577081102	31,400	
ADVANCE_CAPITAL_I_INC	2016-05-09	MCDONALD'S CORPORATION	580135101	12,500	
ADVANCE_CAPITAL_I_INC	2016-05-09	MEDTRONIC INC.	G5960L103	19,300	
ADVANCE_CAPITAL_I_INC	2016-05-09	SPDR S&P MIDCAP 400	78467Y107	3,300	
ADVANCE_CAPITAL_I_INC	2016-05-09	MCCORMICK & CO INC	579780206	10,200	
ADVANCE_CAPITAL_I_INC	2016-05-09	3M CO.	88579Y101	10,200	
ADVANCE_CAPITAL_I_INC	2016-05-09	MOSAIC CO.	61945C103	8,200	
ADVANCE_CAPITAL_I_INC	2016-05-09	MINE SAFETY INC	553498106	13,000	
ADVANCE_CAPITAL_I_INC	2016-05-09	NAVIENT CORP	63938C108	14,900	
ADVANCE_CAPITAL_I_INC	2016-05-09	Newmont Mining Corp	651639106	10,900	
ADVANCE_CAPITAL_I_INC	2016-05-09	NIKE	654106103	24,200	
ADVANCE_CAPITAL_I_INC	2016-05-09	NORTHSTAR REALTY FIN	66704R803	10,400	
ADVANCE_CAPITAL_I_INC	2016-05-09	NETAPP INC	64110D104	18,400	
ADVANCE_CAPITAL_I_INC	2016-05-09	NUCOR CORPORATION	670346105	5,600	
ADVANCE_CAPITAL_I_INC	2016-05-09	ON Semiconductor Cor	682189105	17,600	
ADVANCE_CAPITAL_I_INC	2016-05-09	ORACLE	68389X105	12,200	
ADVANCE_CAPITAL_I_INC	2016-05-09	PEPSICO, INC.	713448108	11,000	
ADVANCE_CAPITAL_I_INC	2016-05-09	PFIZER INC.	717081103	46,300	
ADVANCE_CAPITAL_I_INC	2016-05-09	PROCTOR & GAMBLE	742718109	14,000	
ADVANCE_CAPITAL_I_INC	2016-05-09	PVH CORP	693656100	2,300	
ADVANCE_CAPITAL_I_INC	2016-05-09	RALPH LAUREN CORP	751212101	5,700	
ADVANCE_CAPITAL_I_INC	2016-05-09	ROCKWELL AUTOMATION	773903109	5,500	
ADVANCE_CAPITAL_I_INC	2016-05-09	SCIENCE APPLICATIONS	808625107	3,900	
ADVANCE_CAPITAL_I_INC	2016-05-09	SANTANDER CONSUMER	80283M101	10,800	
ADVANCE_CAPITAL_I_INC	2016-05-09	SHERWIN-WILLIAMS CO.	824348106	3,600	
ADVANCE_CAPITAL_I_INC	2016-05-09	SLM CORP.	78442P106	37,000	
ADVANCE_CAPITAL_I_INC	2016-05-09	SCRIPPS NETWORKS	811065101	4,700	
ADVANCE_CAPITAL_I_INC	2016-05-09	SPIRIT AEROSYSTEMS	848574109	7,600	
ADVANCE_CAPITAL_I_INC	2016-05-09	SPDR S&P 500	78462F103	1,000	
ADVANCE_CAPITAL_I_INC	2016-05-09	EXTENDED STAY AMERIC	30224P200	11,100	
ADVANCE_CAPITAL_I_INC	2016-05-09	SYNCHRONY FINANCIAL	87165B103	20,400	
ADVANCE_CAPITAL_I_INC	2016-05-09	SYSCO CORP	871829107	48,000	
ADVANCE_CAPITAL_I_INC	2016-05-09	TEXTRON, INC.	883203101	13,400	
ADVANCE_CAPITAL_I_INC	2016-05-09	UGI HOLDING CORPCOM	902681105	25,700	
ADVANCE_CAPITAL_I_INC	2016-05-09	AMERCO	023586100	1,500	
ADVANCE_CAPITAL_I_INC	2016-05-09	UNITEDHEALTH GROUP I	91324P102	3,800	
ADVANCE_CAPITAL_I_INC	2016-05-09	UNION PACIFIC CORP	907818108	5,800	
ADVANCE_CAPITAL_I_INC	2016-05-09	VANGUARD FTSE DEVELO	921943858	35,700	
ADVANCE_CAPITAL_I_INC	2016-05-09	VANGUARD FTSE ALL-WO	922042775	29,800	
ADVANCE_CAPITAL_I_INC	2016-05-09	V.F. CORPORATION	918204108	38,700	
ADVANCE_CAPITAL_I_INC	2016-05-09	Viacom B Corp	92553P201	10,400	
ADVANCE_CAPITAL_I_INC	2016-05-09	VERIZON COMM	92343V104	32,000	
ADVANCE_CAPITAL_I_INC	2016-05-09	WHIRLPOOL CORPORATIO	963320106	4,200	
ADVANCE_CAPITAL_I_INC	2016-05-09	WAL-MART	931142103	16,700	
ADVANCE_CAPITAL_I_INC	2016-05-09	WP GLIMCHER INC.	92939N102	16,500	
ADVANCE_CAPITAL_I_INC	2016-05-09	XILINX, INC.*	983919101	18,800	
ADVANCE_CAPITAL_I_INC	2016-05-09	DENTSPLY SIRONA INC.	24906P109	14,300	
ADVANCE_CAPITAL_I_INC	2016-02-08	3M CO.	88579Y101	7,400	
ADVANCE_CAPITAL_I_INC	2016-02-08	ACUITY BRANDS INC	00508Y102	4,600	
ADVANCE_CAPITAL_I_INC	2016-02-08	ADT CORP/THE	00101J106	6,200	
ADVANCE_CAPITAL_I_INC	2016-02-08	AETNA INC.	00817Y108	3,700	
ADVANCE_CAPITAL_I_INC	2016-02-08	AFFILIATED MANAGERS GROUP	008252108	2,400	
ADVANCE_CAPITAL_I_INC	2016-02-08	ALLY FINANCIAL INC.	02005N100	15,200	
ADVANCE_CAPITAL_I_INC	2016-02-08	AMERICAN AIRLINES	02376R102	9,500	
ADVANCE_CAPITAL_I_INC	2016-02-08	AMERIPRISE FINANCIAL	03076C106	2,800	
ADVANCE_CAPITAL_I_INC	2016-02-08	ANALOG DEVICES	032654105	37,900	
ADVANCE_CAPITAL_I_INC	2016-02-08	ANTHEM INC	036752103	2,900	
ADVANCE_CAPITAL_I_INC	2016-02-08	APPLE COMPUTER	037833100	3,800	
ADVANCE_CAPITAL_I_INC	2016-02-08	ARTISAN PARTNERS	04316A108	8,600	
ADVANCE_CAPITAL_I_INC	2016-02-08	ASSURED GUARANTY LTD	G0585R106	12,000	
ADVANCE_CAPITAL_I_INC	2016-02-08	ATWOOD OCEANICS INC	050095108	19,300	
ADVANCE_CAPITAL_I_INC	2016-02-08	BALL CORP	058498106	3,900	
ADVANCE_CAPITAL_I_INC	2016-02-08	BAXTER INTERNATIONAL INC.	71813109	63,300	
ADVANCE_CAPITAL_I_INC	2016-02-08	BECTON DICKINSON & CO	075887109	15,500	
ADVANCE_CAPITAL_I_INC	2016-02-08	BELDEN CDT INC	077454106	6,600	
ADVANCE_CAPITAL_I_INC	2016-02-08	BERKSHIRE HATHAWAY I	084670702	3,100	
ADVANCE_CAPITAL_I_INC	2016-02-08	BOEING COMPANY	097023105	2,800	
ADVANCE_CAPITAL_I_INC	2016-02-08	BORG WARNER INC	099724106	14,900	
ADVANCE_CAPITAL_I_INC	2016-02-08	C.H. ROBINSON WORLDWIDE	12541W209	11,900	
ADVANCE_CAPITAL_I_INC	2016-02-08	CABELA'S INC	126804301	7,000	
ADVANCE_CAPITAL_I_INC	2016-02-08	CAMPBELL SOUP COMPANY	134429109	25,600	
ADVANCE_CAPITAL_I_INC	2016-02-08	CARDINAL HEALTH, INC.	14149Y108	5,200	
ADVANCE_CAPITAL_I_INC	2016-02-08	CBL & ASSOCIATES	124830100	22,300	
ADVANCE_CAPITAL_I_INC	2016-02-08	CBRE GROUP INC. - A	12504L109	19,900	
ADVANCE_CAPITAL_I_INC	2016-02-08	CENTENE CORP.	15135B101	5,600	
ADVANCE_CAPITAL_I_INC	2016-02-08	CF INDUSTRIES	125269100	7,500	
ADVANCE_CAPITAL_I_INC	2016-02-08	CINEMARK HOLDINGS IN	17243V102	9,300	
ADVANCE_CAPITAL_I_INC	2016-02-08	CIT GROUP, INC.	125581801	7,600	
ADVANCE_CAPITAL_I_INC	2016-02-08	CLARCOR INC	179895107	17,000	
ADVANCE_CAPITAL_I_INC	2016-02-08	CNA FINANCIAL CORP	126117100	18,500	
ADVANCE_CAPITAL_I_INC	2016-02-08	COCA COLA	191216100	28,000	
ADVANCE_CAPITAL_I_INC	2016-02-08	COLGATE-PALMOLIVE COMPANY	194162103	17,700	
ADVANCE_CAPITAL_I_INC	2016-02-08	COMCAST CORP	20030N101	12,600	
ADVANCE_CAPITAL_I_INC	2016-02-08	CR BARD INC	067383109	6,700	
ADVANCE_CAPITAL_I_INC	2016-02-08	CST BRANDS INC	12646R105	9,200	
ADVANCE_CAPITAL_I_INC	2016-02-08	CSX Corp	126408103	11,100	
ADVANCE_CAPITAL_I_INC	2016-02-08	Cummins Inc	231021106	2,800	
ADVANCE_CAPITAL_I_INC	2016-02-08	DANA HOLDING CORP	235825205	19,000	
ADVANCE_CAPITAL_I_INC	2016-02-08	DELTA AIR LINES INC.	247361702	8,300	
